signature_id,Status,Sub_Status,reason
4625,0xc0000071,0xc000005e,"User logon with expired password. There are currently no logon servers available to service the logon request."
4625,0xc0000071,0xc000006d,"User logon with expired password. The cause is either a bad username or authentication information."
4625,0xc0000071,0xc000006e,"User logon with expired password. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc0000071,0xc00000dc,"User logon with expired password. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc0000071,0xc000015b,"User logon with expired password. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc0000071,0xc000018c,"User logon with expired password. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc0000071,0xc0000192,"User logon with expired password. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc0000071,0xc00002ee,"User logon with expired password. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc0000071,0xc0000413,"User logon with expired password. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC0000071,0xC0000064,"User logon with expired password. The specified account does not exist."
4625,0xC0000071,0xC000006A,"User logon with expired password. User logon with misspelled or bad password."
4625,0xC0000071,0xC0000234,"User logon with expired password. User logon with account locked."
4625,0xC0000071,0xC0000072,"User logon with expired password. User logon to account disabled by administrator."
4625,0xC0000071,0xC000006F,"User logon with expired password. User logon outside authorized hours."
4625,0xC0000071,0xC0000070,"User logon with expired password. User logon from unauthorized workstation."
4625,0xC0000071,0xC0000193,"User logon with expired password. User logon with expired account."
4625,0xC0000071,0xC0000071,"User logon with expired password."
4625,0xC0000071,0xC0000133,"User logon with expired password. Clocks between DC and other computer too far out of sync."
4625,0xC0000071,0xC0000224,"User logon with expired password. The user password must be changed before logging on the first time."
4625,0xC0000071,0xC0000225,"User logon with expired password. The object was not found."
4625,0xC0000071,0xC000005E,"User logon with expired password. There are currently no logon servers available to service the logon request."
4625,0xC0000071,0xC000006D,"User logon with expired password. The cause is either a bad username or authentication information."
4625,0xC0000071,0xC000006E,"User logon with expired password. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC0000071,0xC00000DC,"User logon with expired password. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC0000071,0xC000015B,"User logon with expired password. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC0000071,0xC000018C,"User logon with expired password. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC0000071,0xC0000192,"User logon with expired password. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC0000071,0xC00002EE,"User logon with expired password. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC0000071,0xC0000413,"User logon with expired password. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc0000133,0xc0000064,"Clocks between DC and other computer too far out of sync. The specified account does not exist."
4625,0xc0000133,0xc000006a,"Clocks between DC and other computer too far out of sync. User logon with misspelled or bad password."
4625,0xc0000133,0xc0000234,"Clocks between DC and other computer too far out of sync. User logon with account locked."
4625,0xc0000133,0xc0000072,"Clocks between DC and other computer too far out of sync. User logon to account disabled by administrator."
4625,0xc0000133,0xc000006f,"Clocks between DC and other computer too far out of sync. User logon outside authorized hours."
4625,0xc0000133,0xc0000070,"Clocks between DC and other computer too far out of sync. User logon from unauthorized workstation."
4625,0xc0000133,0xc0000193,"Clocks between DC and other computer too far out of sync. User logon with expired account."
4625,0xc0000133,0xc0000071,"Clocks between DC and other computer too far out of sync. User logon with expired password."
4625,0xc0000133,0xc0000133,"Clocks between DC and other computer too far out of sync."
4625,0xc0000133,0xc0000224,"Clocks between DC and other computer too far out of sync. The user password must be changed before logging on the first time."
4625,0xc0000133,0xc0000225,"Clocks between DC and other computer too far out of sync. The object was not found."
4625,0xc0000133,0xc000005e,"Clocks between DC and other computer too far out of sync. There are currently no logon servers available to service the logon request."
4625,0xc0000133,0xc000006d,"Clocks between DC and other computer too far out of sync. The cause is either a bad username or authentication information."
4625,0xc0000133,0xc000006e,"Clocks between DC and other computer too far out of sync. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc0000133,0xc00000dc,"Clocks between DC and other computer too far out of sync. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc0000133,0xc000015b,"Clocks between DC and other computer too far out of sync. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc0000133,0xc000018c,"Clocks between DC and other computer too far out of sync. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc0000133,0xc0000192,"Clocks between DC and other computer too far out of sync. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc0000133,0xc00002ee,"Clocks between DC and other computer too far out of sync. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc0000133,0xc0000413,"Clocks between DC and other computer too far out of sync. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC0000133,0xC0000064,"Clocks between DC and other computer too far out of sync. The specified account does not exist."
4625,0xC0000133,0xC000006A,"Clocks between DC and other computer too far out of sync. User logon with misspelled or bad password."
4625,0xC0000133,0xC0000234,"Clocks between DC and other computer too far out of sync. User logon with account locked."
4625,0xC0000133,0xC0000072,"Clocks between DC and other computer too far out of sync. User logon to account disabled by administrator."
4625,0xC0000133,0xC000006F,"Clocks between DC and other computer too far out of sync. User logon outside authorized hours."
4625,0xC0000133,0xC0000070,"Clocks between DC and other computer too far out of sync. User logon from unauthorized workstation."
4625,0xC0000133,0xC0000193,"Clocks between DC and other computer too far out of sync. User logon with expired account."
4625,0xC0000133,0xC0000071,"Clocks between DC and other computer too far out of sync. User logon with expired password."
4625,0xC0000133,0xC0000133,"Clocks between DC and other computer too far out of sync."
4625,0xC0000133,0xC0000224,"Clocks between DC and other computer too far out of sync. The user password must be changed before logging on the first time."
4625,0xC0000133,0xC0000225,"Clocks between DC and other computer too far out of sync. The object was not found."
4625,0xC0000133,0xC000005E,"Clocks between DC and other computer too far out of sync. There are currently no logon servers available to service the logon request."
4625,0xC0000133,0xC000006D,"Clocks between DC and other computer too far out of sync. The cause is either a bad username or authentication information."
4625,0xC0000133,0xC000006E,"Clocks between DC and other computer too far out of sync. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC0000133,0xC00000DC,"Clocks between DC and other computer too far out of sync. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC0000133,0xC000015B,"Clocks between DC and other computer too far out of sync. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC0000133,0xC000018C,"Clocks between DC and other computer too far out of sync. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC0000133,0xC0000192,"Clocks between DC and other computer too far out of sync. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC0000133,0xC00002EE,"Clocks between DC and other computer too far out of sync. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC0000133,0xC0000413,"Clocks between DC and other computer too far out of sync. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc0000224,0xc0000064,"The user password must be changed before logging on the first time. The specified account does not exist."
4625,0xc0000224,0xc000006a,"The user password must be changed before logging on the first time. User logon with misspelled or bad password."
4625,0xc0000224,0xc0000234,"The user password must be changed before logging on the first time. User logon with account locked."
4625,0xc0000224,0xc0000072,"The user password must be changed before logging on the first time. User logon to account disabled by administrator."
4625,0xc0000224,0xc000006f,"The user password must be changed before logging on the first time. User logon outside authorized hours."
4625,0xc0000224,0xc0000070,"The user password must be changed before logging on the first time. User logon from unauthorized workstation."
4625,0xc0000224,0xc0000193,"The user password must be changed before logging on the first time. User logon with expired account."
4625,0xc0000224,0xc0000071,"The user password must be changed before logging on the first time. User logon with expired password."
4625,0xc0000224,0xc0000133,"The user password must be changed before logging on the first time. Clocks between DC and other computer too far out of sync."
4625,0xc0000224,0xc0000224,"The user password must be changed before logging on the first time."
4625,0xc0000224,0xc0000225,"The user password must be changed before logging on the first time. The object was not found."
4625,0xc0000224,0xc000005e,"The user password must be changed before logging on the first time. There are currently no logon servers available to service the logon request."
4625,0xc0000224,0xc000006d,"The user password must be changed before logging on the first time. The cause is either a bad username or authentication information."
4625,0xc0000224,0xc000006e,"The user password must be changed before logging on the first time. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc0000224,0xc00000dc,"The user password must be changed before logging on the first time. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc0000224,0xc000015b,"The user password must be changed before logging on the first time. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc0000224,0xc000018c,"The user password must be changed before logging on the first time. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc0000224,0xc0000192,"The user password must be changed before logging on the first time. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc0000224,0xc00002ee,"The user password must be changed before logging on the first time. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc0000224,0xc0000413,"The user password must be changed before logging on the first time. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC0000224,0xC0000064,"The user password must be changed before logging on the first time. The specified account does not exist."
4625,0xC0000224,0xC000006A,"The user password must be changed before logging on the first time. User logon with misspelled or bad password."
4625,0xC0000224,0xC0000234,"The user password must be changed before logging on the first time. User logon with account locked."
4625,0xC0000224,0xC0000072,"The user password must be changed before logging on the first time. User logon to account disabled by administrator."
4625,0xC0000224,0xC000006F,"The user password must be changed before logging on the first time. User logon outside authorized hours."
4625,0xC0000224,0xC0000070,"The user password must be changed before logging on the first time. User logon from unauthorized workstation."
4625,0xC0000224,0xC0000193,"The user password must be changed before logging on the first time. User logon with expired account."
4625,0xC0000224,0xC0000071,"The user password must be changed before logging on the first time. User logon with expired password."
4625,0xC0000224,0xC0000133,"The user password must be changed before logging on the first time. Clocks between DC and other computer too far out of sync."
4625,0xC0000224,0xC0000224,"The user password must be changed before logging on the first time."
4625,0xC0000224,0xC0000225,"The user password must be changed before logging on the first time. The object was not found."
4625,0xC0000224,0xC000005E,"The user password must be changed before logging on the first time. There are currently no logon servers available to service the logon request."
4625,0xC0000224,0xC000006D,"The user password must be changed before logging on the first time. The cause is either a bad username or authentication information."
4625,0xC0000224,0xC000006E,"The user password must be changed before logging on the first time. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC0000224,0xC00000DC,"The user password must be changed before logging on the first time. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC0000224,0xC000015B,"The user password must be changed before logging on the first time. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC0000224,0xC000018C,"The user password must be changed before logging on the first time. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC0000224,0xC0000192,"The user password must be changed before logging on the first time. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC0000224,0xC00002EE,"The user password must be changed before logging on the first time. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC0000224,0xC0000413,"The user password must be changed before logging on the first time. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc0000225,0xc0000064,"The object was not found. The specified account does not exist."
4625,0xc0000225,0xc000006a,"The object was not found. User logon with misspelled or bad password."
4625,0xc0000225,0xc0000234,"The object was not found. User logon with account locked."
4625,0xc0000225,0xc0000072,"The object was not found. User logon to account disabled by administrator."
4625,0xc0000225,0xc000006f,"The object was not found. User logon outside authorized hours."
4625,0xc0000225,0xc0000070,"The object was not found. User logon from unauthorized workstation."
4625,0xc0000225,0xc0000193,"The object was not found. User logon with expired account."
4625,0xc0000225,0xc0000071,"The object was not found. User logon with expired password."
4625,0xc0000225,0xc0000133,"The object was not found. Clocks between DC and other computer too far out of sync."
4625,0xc0000225,0xc0000224,"The object was not found. The user password must be changed before logging on the first time."
4625,0xc0000225,0xc0000225,"The object was not found."
4625,0xc0000225,0xc000005e,"The object was not found. There are currently no logon servers available to service the logon request."
4625,0xc0000225,0xc000006d,"The object was not found. The cause is either a bad username or authentication information."
4625,0xc0000225,0xc000006e,"The object was not found. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc0000225,0xc00000dc,"The object was not found. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc0000225,0xc000015b,"The object was not found. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc0000225,0xc000018c,"The object was not found. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc0000225,0xc0000192,"The object was not found. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc0000225,0xc00002ee,"The object was not found. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc0000225,0xc0000413,"The object was not found. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC0000225,0xC0000064,"The object was not found. The specified account does not exist."
4625,0xC0000225,0xC000006A,"The object was not found. User logon with misspelled or bad password."
4625,0xC0000225,0xC0000234,"The object was not found. User logon with account locked."
4625,0xC0000225,0xC0000072,"The object was not found. User logon to account disabled by administrator."
4625,0xC0000225,0xC000006F,"The object was not found. User logon outside authorized hours."
4625,0xC0000225,0xC0000070,"The object was not found. User logon from unauthorized workstation."
4625,0xC0000225,0xC0000193,"The object was not found. User logon with expired account."
4625,0xC0000225,0xC0000071,"The object was not found. User logon with expired password."
4625,0xC0000225,0xC0000133,"The object was not found. Clocks between DC and other computer too far out of sync."
4625,0xC0000225,0xC0000224,"The object was not found. The user password must be changed before logging on the first time."
4625,0xC0000225,0xC0000225,"The object was not found."
4625,0xC0000225,0xC000005E,"The object was not found. There are currently no logon servers available to service the logon request."
4625,0xC0000225,0xC000006D,"The object was not found. The cause is either a bad username or authentication information."
4625,0xC0000225,0xC000006E,"The object was not found. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC0000225,0xC00000DC,"The object was not found. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC0000225,0xC000015B,"The object was not found. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC0000225,0xC000018C,"The object was not found. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC0000225,0xC0000192,"The object was not found. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC0000225,0xC00002EE,"The object was not found. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC0000225,0xC0000413,"The object was not found. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc000005e,0xc0000064,"There are currently no logon servers available to service the logon request. The specified account does not exist."
4625,0xc000005e,0xc000006a,"There are currently no logon servers available to service the logon request. User logon with misspelled or bad password."
4625,0xc000005e,0xc0000234,"There are currently no logon servers available to service the logon request. User logon with account locked."
4625,0xc000005e,0xc0000072,"There are currently no logon servers available to service the logon request. User logon to account disabled by administrator."
4625,0xc000005e,0xc000006f,"There are currently no logon servers available to service the logon request. User logon outside authorized hours."
4625,0xc000005e,0xc0000070,"There are currently no logon servers available to service the logon request. User logon from unauthorized workstation."
4625,0xc000005e,0xc0000193,"There are currently no logon servers available to service the logon request. User logon with expired account."
4625,0xc000005e,0xc0000071,"There are currently no logon servers available to service the logon request. User logon with expired password."
4625,0xc000005e,0xc0000133,"There are currently no logon servers available to service the logon request. Clocks between DC and other computer too far out of sync."
4625,0xc000005e,0xc0000224,"There are currently no logon servers available to service the logon request. The user password must be changed before logging on the first time."
4625,0xc000005e,0xc0000225,"There are currently no logon servers available to service the logon request. The object was not found."
4625,0xc000005e,0xc000005e,"There are currently no logon servers available to service the logon request."
4625,0xc000005e,0xc000006d,"There are currently no logon servers available to service the logon request. The cause is either a bad username or authentication information."
4625,0xc000005e,0xc000006e,"There are currently no logon servers available to service the logon request. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc000005e,0xc00000dc,"There are currently no logon servers available to service the logon request. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc000005e,0xc000015b,"There are currently no logon servers available to service the logon request. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc000005e,0xc000018c,"There are currently no logon servers available to service the logon request. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc000005e,0xc0000192,"There are currently no logon servers available to service the logon request. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc000005e,0xc00002ee,"There are currently no logon servers available to service the logon request. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc000005e,0xc0000413,"There are currently no logon servers available to service the logon request. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC000005E,0xC0000064,"There are currently no logon servers available to service the logon request. The specified account does not exist."
4625,0xC000005E,0xC000006A,"There are currently no logon servers available to service the logon request. User logon with misspelled or bad password."
4625,0xC000005E,0xC0000234,"There are currently no logon servers available to service the logon request. User logon with account locked."
4625,0xC000005E,0xC0000072,"There are currently no logon servers available to service the logon request. User logon to account disabled by administrator."
4625,0xC000005E,0xC000006F,"There are currently no logon servers available to service the logon request. User logon outside authorized hours."
4625,0xC000005E,0xC0000070,"There are currently no logon servers available to service the logon request. User logon from unauthorized workstation."
4625,0xC000005E,0xC0000193,"There are currently no logon servers available to service the logon request. User logon with expired account."
4625,0xC000005E,0xC0000071,"There are currently no logon servers available to service the logon request. User logon with expired password."
4625,0xC000005E,0xC0000133,"There are currently no logon servers available to service the logon request. Clocks between DC and other computer too far out of sync."
4625,0xC000005E,0xC0000224,"There are currently no logon servers available to service the logon request. The user password must be changed before logging on the first time."
4625,0xC000005E,0xC0000225,"There are currently no logon servers available to service the logon request. The object was not found."
4625,0xC000005E,0xC000005E,"There are currently no logon servers available to service the logon request."
4625,0xC000005E,0xC000006D,"There are currently no logon servers available to service the logon request. The cause is either a bad username or authentication information."
4625,0xC000005E,0xC000006E,"There are currently no logon servers available to service the logon request. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC000005E,0xC00000DC,"There are currently no logon servers available to service the logon request. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC000005E,0xC000015B,"There are currently no logon servers available to service the logon request. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC000005E,0xC000018C,"There are currently no logon servers available to service the logon request. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC000005E,0xC0000192,"There are currently no logon servers available to service the logon request. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC000005E,0xC00002EE,"There are currently no logon servers available to service the logon request. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC000005E,0xC0000413,"There are currently no logon servers available to service the logon request. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc000006d,0xc0000064,"The cause is either a bad username or authentication information. The specified account does not exist."
4625,0xc000006d,0xc000006a,"The cause is either a bad username or authentication information. User logon with misspelled or bad password."
4625,0xc000006d,0xc0000234,"The cause is either a bad username or authentication information. User logon with account locked."
4625,0xc000006d,0xc0000072,"The cause is either a bad username or authentication information. User logon to account disabled by administrator."
4625,0xc000006d,0xc000006f,"The cause is either a bad username or authentication information. User logon outside authorized hours."
4625,0xc000006d,0xc0000070,"The cause is either a bad username or authentication information. User logon from unauthorized workstation."
4625,0xc000006d,0xc0000193,"The cause is either a bad username or authentication information. User logon with expired account."
4625,0xc000006d,0xc0000071,"The cause is either a bad username or authentication information. User logon with expired password."
4625,0xc000006d,0xc0000133,"The cause is either a bad username or authentication information. Clocks between DC and other computer too far out of sync."
4625,0xc000006d,0xc0000224,"The cause is either a bad username or authentication information. The user password must be changed before logging on the first time."
4625,0xc000006d,0xc0000225,"The cause is either a bad username or authentication information. The object was not found."
4625,0xc000006d,0xc000005e,"The cause is either a bad username or authentication information. There are currently no logon servers available to service the logon request."
4625,0xc000006d,0xc000006d,"The cause is either a bad username or authentication information."
4625,0xc000006d,0xc000006e,"The cause is either a bad username or authentication information. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc000006d,0xc00000dc,"The cause is either a bad username or authentication information. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc000006d,0xc000015b,"The cause is either a bad username or authentication information. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc000006d,0xc000018c,"The cause is either a bad username or authentication information. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc000006d,0xc0000192,"The cause is either a bad username or authentication information. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc000006d,0xc00002ee,"The cause is either a bad username or authentication information. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc000006d,0xc0000413,"The cause is either a bad username or authentication information. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC000006D,0xC0000064,"The cause is either a bad username or authentication information. The specified account does not exist."
4625,0xC000006D,0xC000006A,"The cause is either a bad username or authentication information. User logon with misspelled or bad password."
4625,0xC000006D,0xC0000234,"The cause is either a bad username or authentication information. User logon with account locked."
4625,0xC000006D,0xC0000072,"The cause is either a bad username or authentication information. User logon to account disabled by administrator."
4625,0xC000006D,0xC000006F,"The cause is either a bad username or authentication information. User logon outside authorized hours."
4625,0xC000006D,0xC0000070,"The cause is either a bad username or authentication information. User logon from unauthorized workstation."
4625,0xC000006D,0xC0000193,"The cause is either a bad username or authentication information. User logon with expired account."
4625,0xC000006D,0xC0000071,"The cause is either a bad username or authentication information. User logon with expired password."
4625,0xC000006D,0xC0000133,"The cause is either a bad username or authentication information. Clocks between DC and other computer too far out of sync."
4625,0xC000006D,0xC0000224,"The cause is either a bad username or authentication information. The user password must be changed before logging on the first time."
4625,0xC000006D,0xC0000225,"The cause is either a bad username or authentication information. The object was not found."
4625,0xC000006D,0xC000005E,"The cause is either a bad username or authentication information. There are currently no logon servers available to service the logon request."
4625,0xC000006D,0xC000006D,"The cause is either a bad username or authentication information."
4625,0xC000006D,0xC000006E,"The cause is either a bad username or authentication information. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC000006D,0xC00000DC,"The cause is either a bad username or authentication information. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC000006D,0xC000015B,"The cause is either a bad username or authentication information. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC000006D,0xC000018C,"The cause is either a bad username or authentication information. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC000006D,0xC0000192,"The cause is either a bad username or authentication information. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC000006D,0xC00002EE,"The cause is either a bad username or authentication information. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC000006D,0xC0000413,"The cause is either a bad username or authentication information. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc000006e,0xc0000064,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The specified account does not exist."
4625,0xc000006e,0xc000006a,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon with misspelled or bad password."
4625,0xc000006e,0xc0000234,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon with account locked."
4625,0xc000006e,0xc0000072,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon to account disabled by administrator."
4625,0xc000006e,0xc000006f,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon outside authorized hours."
4625,0xc000006e,0xc0000070,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon from unauthorized workstation."
4625,0xc000006e,0xc0000193,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon with expired account."
4625,0xc000006e,0xc0000071,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon with expired password."
4625,0xc000006e,0xc0000133,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). Clocks between DC and other computer too far out of sync."
4625,0xc000006e,0xc0000224,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The user password must be changed before logging on the first time."
4625,0xc000006e,0xc0000225,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The object was not found."
4625,0xc000006e,0xc000005e,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). There are currently no logon servers available to service the logon request."
4625,0xc000006e,0xc000006d,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The cause is either a bad username or authentication information."
4625,0xc000006e,0xc000006e,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc000006e,0xc00000dc,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc000006e,0xc000015b,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc000006e,0xc000018c,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc000006e,0xc0000192,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). An attempt was made to logon, but the Netlogon service was not started."
4625,0xc000006e,0xc00002ee,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc000006e,0xc0000413,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC000006E,0xC0000064,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The specified account does not exist."
4625,0xC000006E,0xC000006A,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon with misspelled or bad password."
4625,0xC000006E,0xC0000234,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon with account locked."
4625,0xC000006E,0xC0000072,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon to account disabled by administrator."
4625,0xC000006E,0xC000006F,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon outside authorized hours."
4625,0xC000006E,0xC0000070,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon from unauthorized workstation."
4625,0xC000006E,0xC0000193,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon with expired account."
